Date,Load
2022-01-07 03:00:00,19785.58225
2022-01-07 04:00:00,20211.76725
2022-01-07 05:00:00,21720.5705
2022-01-07 06:00:00,25570.6465
2022-01-07 07:00:00,29238.84275
2022-01-07 08:00:00,31993.7725
2022-01-07 09:00:00,34156.65675
2022-01-07 10:00:00,35486.7955
2022-01-07 11:00:00,35356.29825000001
2022-01-07 12:00:00,34656.61325
2022-01-07 13:00:00,33652.91275
2022-01-07 14:00:00,33429.354
2022-01-07 15:00:00,33217.98375
2022-01-07 16:00:00,34051.189
2022-01-07 17:00:00,36943.23525
2022-01-07 18:00:00,37221.78125
2022-01-07 19:00:00,36876.13725
2022-01-07 20:00:00,34787.59125
2022-01-07 21:00:00,32059.93925
2022-01-07 22:00:00,28789.66375
2022-01-07 23:00:00,26056.35425
2022-01-08 00:00:00,23887.94575
2022-01-08 01:00:00,22713.329250000003
2022-01-08 02:00:00,21833.04775
2022-01-08 03:00:00,21323.012
2022-01-08 04:00:00,21194.68975
2022-01-08 05:00:00,22127.70075
2022-01-08 06:00:00,24408.631
2022-01-08 07:00:00,26750.22075
2022-01-08 08:00:00,28569.67525
2022-01-08 09:00:00,30592.12
2022-01-08 10:00:00,31552.7705
2022-01-08 11:00:00,31204.12475
2022-01-08 12:00:00,30369.63825
2022-01-08 13:00:00,29027.19075
2022-01-08 14:00:00,28389.01125
2022-01-08 15:00:00,28454.53825
2022-01-08 16:00:00,29370.31675
2022-01-08 17:00:00,32603.02225
2022-01-08 18:00:00,33871.942
2022-01-08 19:00:00,34275.24125
2022-01-08 20:00:00,32273.162
2022-01-08 21:00:00,29784.62175
2022-01-08 22:00:00,27470.426
2022-01-08 23:00:00,24950.47875
2022-01-09 00:00:00,22919.55975
2022-01-09 01:00:00,21124.84375
2022-01-09 02:00:00,19992.42925
2022-01-09 03:00:00,19545.66375
2022-01-09 04:00:00,19733.865250000003
2022-01-09 05:00:00,20228.06975
2022-01-09 06:00:00,21790.73825
2022-01-09 07:00:00,23314.64575
2022-01-09 08:00:00,24258.18325
2022-01-09 09:00:00,26182.03175
2022-01-09 10:00:00,28021.49625
2022-01-09 11:00:00,29097.44275
2022-01-09 12:00:00,29417.42325
2022-01-09 13:00:00,28181.29675
2022-01-09 14:00:00,27694.30475
2022-01-09 15:00:00,27623.083
2022-01-09 16:00:00,28087.76775
2022-01-09 17:00:00,30651.67125
2022-01-09 18:00:00,31824.94875
2022-01-09 19:00:00,32599.9085
2022-01-09 20:00:00,31280.09025
2022-01-09 21:00:00,29226.18075
2022-01-09 22:00:00,26721.31575
2022-01-09 23:00:00,23889.56325
2022-01-10 00:00:00,21676.5525
2022-01-10 01:00:00,20535.7935
2022-01-10 02:00:00,19989.3315
2022-01-10 03:00:00,20048.75875
2022-01-10 04:00:00,20859.23
2022-01-10 05:00:00,23475.945
2022-01-10 06:00:00,29678.82725
2022-01-10 07:00:00,36404.20575
2022-01-10 08:00:00,41240.436
2022-01-10 09:00:00,43595.24925
2022-01-10 10:00:00,43757.836
2022-01-10 11:00:00,43648.304
2022-01-10 12:00:00,42201.45025
2022-01-10 13:00:00,42388.68925
2022-01-10 14:00:00,42903.057
2022-01-10 15:00:00,43190.8585
2022-01-10 16:00:00,43457.53425
